itemno,noun,adjective,stimtype,encoding_version_noun,encoding_version_adjective,repeat_enc.thisRepN,repeat_enc.thisTrialN,repeat_enc.thisN,repeat_enc.thisIndex,enc_practice_loop.thisRepN,enc_practice_loop.thisTrialN,enc_practice_loop.thisN,enc_practice_loop.thisIndex,break_loop.thisRepN,break_loop.thisTrialN,break_loop.thisN,break_loop.thisIndex,enc_loop.thisRepN,enc_loop.thisTrialN,enc_loop.thisN,enc_loop.thisIndex,level_loop.thisRepN,level_loop.thisTrialN,level_loop.thisN,level_loop.thisIndex,practiceRepeat.thisRepN,practiceRepeat.thisTrialN,practiceRepeat.thisN,practiceRepeat.thisIndex,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,blokk_loop.thisRepN,blokk_loop.thisTrialN,blokk_loop.thisN,blokk_loop.thisIndex,trial_loop.thisRepN,trial_loop.thisTrialN,trial_loop.thisN,trial_loop.thisIndex,repeat_rec_pract.thisRepN,repeat_rec_pract.thisTrialN,repeat_rec_pract.thisN,repeat_rec_pract.thisIndex,test_pract_loop.thisRepN,test_pract_loop.thisTrialN,test_pract_loop.thisN,test_pract_loop.thisIndex,test_loop.thisRepN,test_loop.thisTrialN,test_loop.thisN,test_loop.thisIndex,exp_intro.started,exp_intro_cont.started,exp_continue.started,exp_continue.keys,exp_continue.rt,enc_instr_text.started,enc_instr_cont_text.started,enc_instr_cont_key.started,newspaper.started,editor.started,enc_instr_cont_key.keys,enc_instr_cont_key.rt,enc_pract_start_text.started,key_resp_5.started,key_resp_5.keys,key_resp_5.rt,fx_cross.started,megfelelő_v.started,nemmegf_v.started,enc_cross_resp.started,enc_cross_resp.keys,word_pair_text.started,enc_keys.started,megfelelő_válasz.started,nemmegfelelő_válasz.started,enc_keys.keys,enc_feedback_text.started,enc_keys.rt,enc_repeat_button.started,repeat_text_for_enc.started,enc_repeat_button.keys,enc_repeat_button.rt,enc_feedback_text.stopped,enc_pract_endtext.started,enc_pract_cont_text.started,end_enc_pract_key.started,end_enc_pract_key.keys,end_enc_pract_key.rt,end_enc_text.started,end_enc_key.started,end_enc_key.keys,end_enc_key.rt,fx_cross.stopped,megfelelő_v.stopped,nemmegf_v.stopped,enc_cross_resp.stopped,end_enc_key.stopped,instr_instr.started,instr_tovabb.started,sad_computer.started,warning.started,instr_tovabb.keys,instr_tovabb.rt,lvl_instr_text.started,key_resp_2.started,key_resp_2.keys,key_resp_2.rt,pract_inst_text.started,pract_inst_key.started,pract_inst_key.keys,pract_inst_key.rt,pract_stim.started,pract_resp.started,nback_feedback.started,pract_resp.stopped,pract_stim.stopped,nback_feedback.stopped,pract_resp.keys,feladat_blokk,Betű,All_keys,All_RT,Answer_key,Answer RT,Response type,Correctness,pract_stim2.started,feedback_2.started,pract_resp.rt,repeat_pract_text.started,repeat_practice_key.started,repeat_practice_key.keys,repeat_practice_key.rt,szunet_text.started,szunet_key.started,szunet_key.keys,szunet_key.rt,test_stim.started,key_resp.started,test_stim.stopped,key_resp.stopped,key_resp.keys,key_resp.rt,blokk_szun_text.started,blokk_szun_resp.started,blokk_szun_resp.keys,blokk_szun_resp.rt,text_3.started,end_keys.started,end_keys.keys,end_keys.rt,break_text.started,break_cont_text.started,szun2_resp.started,szun2_resp.keys,szun2_resp.rt,test_instr_text.started,test_instr_cont_text.started,test_instr_cont_key.started,news_coffee.started,editorman.started,test_instr_cont_key.keys,test_instr_cont_key.rt,test2_inst.started,test2_space.started,test2_resp.started,test2_resp.keys,test2_resp.rt,test_pract_start_text.started,test_pract_begin.started,test_pract_begin.keys,test_pract_begin.rt,test_pract_words.started,test_pract_keys.started,régi_válasz.started,uj_válasz.started,test_pract_keys.keys,test_pract_keys.rt,confid_break_text.started,confid_break_gombok.started,confid_break_gombok.keys,konfidencia_kérdés.started,confid_rate_keys.started,confid_rate_keys.keys,confid_rate_keys.rt,test_pract_feedback_text.started,feedback_button.started,feedback_button.keys,feedback_button.rt,confid_break_gombok.rt,repeat_pract_rec_textbox.started,rec_pract_repeat_button.started,rec_pract_repeat_button.keys,rec_pract_repeat_button.rt,test_pract_end_text.started,test_pract_end_cont_text.started,test_pract_end_key.started,test_pract_end_key.keys,test_pract_end_key.rt,confid_break_text.stopped,confid_break_gombok.stopped,test_end_text.started,end_exp_text.started,key_resp_3.started,key_resp_3.keys,key_resp_3.rt,Résztvevő kódja:,Lista száma:,date,expName,psychopyVersion,frameRate,
48,nézőpont,kézenfekvő,FOIL,,,,,,,,,,,0,0,0,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.13585256878287,289.13585256878287,289.13585256878287,289.13585256878287,None,290.14214360527694,290.14214360527694,290.14214360527694,290.14214360527694,j,,1.582873440347612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785280,21,2022-08-30_16h35.21.214,encoding_smst,2022.2.2,50.9169221885772,
27,gázvezeték,felszíni,TARG,,,,,,,,,,,0,0,0,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.14051984157413,292.14051984157413,292.14051984157413,292.14051984157413,None,293.1399964177981,293.1399964177981,293.1399964177981,293.1399964177981,2,,1.0902772583067417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785280,21,2022-08-30_16h35.21.214,encoding_smst,2022.2.2,50.9169221885772,
80,népcsoport,kétnyelvű,FOIL,,,,,,,,,,,0,0,0,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.1393846683204,295.1393846683204,295.1393846683204,295.1393846683204,None,296.1426486801356,296.1426486801356,296.1426486801356,296.1426486801356,2,,1.3254406983032823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785280,21,2022-08-30_16h35.21.214,encoding_smst,2022.2.2,50.9169221885772,
33,iránytű,hasznos,TARG,,,,,,,,,,,0,0,0,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.1307141203433,298.1307141203433,298.1307141203433,298.1307141203433,None,299.1409452976659,299.1409452976659,299.1409452976659,299.1409452976659,2,,1.1995306937023997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785280,21,2022-08-30_16h35.21.214,encoding_smst,2022.2.2,50.9169221885772,
50,lépcsőház,emeletes,TARG,,,,,,,,,,,0,0,0,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.13133893255144,301.13133893255144,301.13133893255144,301.13133893255144,None,302.1400384036824,302.1400384036824,302.1400384036824,302.1400384036824,j,,1.7284434027969837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785280,21,2022-08-30_16h35.21.214,encoding_smst,2022.2.2,50.9169221885772,
29,nyereség,pillanatnyi,FOIL,,,,,,,,,,,0,0,0,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.143082533963,304.143082533963,304.143082533963,304.143082533963,None,305.13581618107855,305.13581618107855,305.13581618107855,305.13581618107855,2,,1.0152873964980245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785280,21,2022-08-30_16h35.21.214,encoding_smst,2022.2.2,50.9169221885772,
119,felajánlás,tömeges,FOIL,,,,,,,,,,,0,0,0,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.1366848219186,307.1366848219186,307.1366848219186,307.1366848219186,None,308.1338562183082,308.1338562183082,308.1338562183082,308.1338562183082,2,,1.144905530847609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785280,21,2022-08-30_16h35.21.214,encoding_smst,2022.2.2,50.9169221885772,
79,szemüveg,kényelmes,TARG,,,,,,,,,,,0,0,0,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.12280678283423,310.12280678283423,310.12280678283423,310.12280678283423,None,311.1453283112496,311.1453283112496,311.1453283112496,311.1453283112496,2,,1.4463441222906113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785280,21,2022-08-30_16h35.21.214,encoding_smst,2022.2.2,50.9169221885772,
91,fertőzés,hosszútávú,FOIL,,,,,,,,,,,0,0,0,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.1264894101769,313.1264894101769,313.1264894101769,313.1264894101769,None,314.14849839918315,314.14849839918315,314.14849839918315,314.14849839918315,j,,1.6512457076460123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785280,21,2022-08-30_16h35.21.214,encoding_smst,2022.2.2,50.9169221885772,
11,benzinkút,hajnali,TARG,,,,,,,,,,,0,0,0,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316.13712769467384,316.13712769467384,316.13712769467384,316.13712769467384,None,317.1398023497313,317.1398023497313,317.1398023497313,317.1398023497313,j,,1.2538520032539964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785280,21,2022-08-30_16h35.21.214,encoding_smst,2022.2.2,50.9169221885772,
6,kézikönyv,technikai,FOIL,,,,,,,,,,,0,0,0,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.1389700965956,319.1389700965956,319.1389700965956,319.1389700965956,None,320.14040072541684,320.14040072541684,320.14040072541684,320.14040072541684,2,,1.0189547846093774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785280,21,2022-08-30_16h35.21.214,encoding_smst,2022.2.2,50.9169221885772,
34,korlátozás,lokális,FOIL,,,,,,,,,,,0,0,0,0,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.1302864868194,322.1302864868194,322.1302864868194,322.1302864868194,None,323.146746811457,323.146746811457,323.146746811457,323.146746811457,2,,1.097853684797883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785280,21,2022-08-30_16h35.21.214,encoding_smst,2022.2.2,50.9169221885772,
45,kolostor,hajdani,TARG,,,,,,,,,,,0,0,0,0,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.12410399131477,325.12410399131477,325.12410399131477,325.12410399131477,None,326.13782030623406,326.13782030623406,326.13782030623406,326.13782030623406,j,,1.308939321897924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785280,21,2022-08-30_16h35.21.214,encoding_smst,2022.2.2,50.9169221885772,
24,irodaház,szemközti,FOIL,,,,,,,,,,,0,0,0,0,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.13018945325166,328.13018945325166,328.13018945325166,328.13018945325166,None,329.1372331259772,329.1372331259772,329.1372331259772,329.1372331259772,2,,1.04785411991179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785280,21,2022-08-30_16h35.21.214,encoding_smst,2022.2.2,50.9169221885772,
66,olimpikon,legendás,TARG,,,,,,,,,,,0,0,0,0,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331.1295064827427,331.1295064827427,331.1295064827427,331.1295064827427,None,332.13408698514104,332.13408698514104,332.13408698514104,332.13408698514104,2,,1.45301085524261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785280,21,2022-08-30_16h35.21.214,encoding_smst,2022.2.2,50.9169221885772,
106,munkagép,funkcionális,FOIL,,,,,,,,,,,0,0,0,0,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.1395569657907,334.1395569657907,334.1395569657907,334.1395569657907,None,335.1387750953436,335.1387750953436,335.1387750953436,335.1387750953436,2,,1.5681727901101112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785280,21,2022-08-30_16h35.21.214,encoding_smst,2022.2.2,50.9169221885772,
96,ventilátor,masszív,TARG,,,,,,,,,,,0,0,0,0,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.1304503874853,337.1304503874853,337.1304503874853,337.1304503874853,None,338.1476835627109,338.1476835627109,338.1476835627109,338.1476835627109,j,,1.4006653698161244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785280,21,2022-08-30_16h35.21.214,encoding_smst,2022.2.2,50.9169221885772,
51,sorrend,szabályos,FOIL,,,,,,,,,,,0,0,0,0,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.1376996356994,340.1376996356994,340.1376996356994,340.1376996356994,None,341.134077033028,341.134077033028,341.134077033028,341.134077033028,2,,1.1531403586268425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785280,21,2022-08-30_16h35.21.214,encoding_smst,2022.2.2,50.9169221885772,
48,költészet,mágikus,TARG,,,,,,,,,,,0,0,0,0,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343.1304889516905,343.1304889516905,343.1304889516905,343.1304889516905,None,344.13354614470154,344.13354614470154,344.13354614470154,344.13354614470154,j,,1.5304066613316536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785280,21,2022-08-30_16h35.21.214,encoding_smst,2022.2.2,50.9169221885772,
98,élettárs,passzív,FOIL,,,,,,,,,,,0,0,0,0,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.1357667306438,346.1357667306438,346.1357667306438,346.1357667306438,None,347.1464687716216,347.1464687716216,347.1464687716216,347.1464687716216,j,,1.4606121629476547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785280,21,2022-08-30_16h35.21.214,encoding_smst,2022.2.2,50.9169221885772,
64,napsütés,felhőtlen,TARG,,,,,,,,,,,0,0,0,0,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.133919974789,349.133919974789,349.133919974789,349.133919974789,None,350.13861119467765,350.13861119467765,350.13861119467765,350.13861119467765,2,,1.1063612643629313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785280,21,2022-08-30_16h35.21.214,encoding_smst,2022.2.2,50.9169221885772,
92,újságcikk,botrányos,TARG,,,,,,,,,,,0,0,0,0,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.1417262349278,352.1417262349278,352.1417262349278,352.1417262349278,None,353.135032444261,353.135032444261,353.135032444261,353.135032444261,2,,1.236350741237402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785280,21,2022-08-30_16h35.21.214,encoding_smst,2022.2.2,50.9169221885772,
21,frontember,lendületes,FOIL,,,,,,,,,,,0,0,0,0,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.13325037807226,355.13325037807226,355.13325037807226,355.13325037807226,None,356.14478995930403,356.14478995930403,356.14478995930403,356.14478995930403,j,,1.4223922761157155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785280,21,2022-08-30_16h35.21.214,encoding_smst,2022.2.2,50.9169221885772,
44,kollégium,főiskolai,TARG,,,,,,,,,,,0,0,0,0,0,33,33,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358.1377546833828,358.1377546833828,358.1377546833828,358.1377546833828,None,359.14110764302313,359.14110764302313,359.14110764302313,359.14110764302313,2,,0.9965688548982143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785280,21,2022-08-30_16h35.21.214,encoding_smst,2022.2.2,50.9169221885772,
23,étterem,elegáns,TARG,,,,,,,,,,,0,0,0,0,0,34,34,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361.13870947342366,361.13870947342366,361.13870947342366,361.13870947342366,None,362.13174697291106,362.13174697291106,362.13174697291106,362.13174697291106,2,,0.9331160876899958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785280,21,2022-08-30_16h35.21.214,encoding_smst,2022.2.2,50.9169221885772,
109,mozzanat,színészi,FOIL,,,,,,,,,,,0,0,0,0,0,35,35,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364.13851509429514,364.13851509429514,364.13851509429514,364.13851509429514,None,365.1434199763462,365.1434199763462,365.1434199763462,365.1434199763462,j,,1.0371750937774777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785280,21,2022-08-30_16h35.21.214,encoding_smst,2022.2.2,50.9169221885772,
121,családfő,becsületes,FOIL,,,,,,,,,,,0,0,0,0,0,36,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367.1298560537398,367.1298560537398,367.1298560537398,367.1298560537398,None,368.138852535747,368.138852535747,368.138852535747,368.138852535747,2,,1.0588161628693342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785280,21,2022-08-30_16h35.21.214,encoding_smst,2022.2.2,50.9169221885772,
7,aszfalt,hibátlan,TARG,,,,,,,,,,,0,0,0,0,0,37,37,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.1251054313034,370.1251054313034,370.1251054313034,370.1251054313034,None,371.14803468901664,371.14803468901664,371.14803468901664,371.14803468901664,2,,1.160971811041236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785280,21,2022-08-30_16h35.21.214,encoding_smst,2022.2.2,50.9169221885772,
26,vallomás,következetes,FOIL,,,,,,,,,,,0,0,0,0,0,38,38,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373.1222783830017,373.1222783830017,373.1222783830017,373.1222783830017,None,374.133764160797,374.133764160797,374.133764160797,374.133764160797,2,,1.7009124951437116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785280,21,2022-08-30_16h35.21.214,encoding_smst,2022.2.2,50.9169221885772,
84,tananyag,iskolai,TARG,,,,,,,,,,,0,0,0,0,0,39,39,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376.12223142106086,376.12223142106086,376.12223142106086,376.12223142106086,None,377.14291241392493,377.14291241392493,377.14291241392493,377.14291241392493,2,,0.8203915096819401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785280,21,2022-08-30_16h35.21.214,encoding_smst,2022.2.2,50.9169221885772,
57,hadjárat,szerencsétlen,FOIL,,,,,,,,,,,0,0,0,0,0,40,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379.1310975914821,379.1310975914821,379.1310975914821,379.1310975914821,None,380.1394835682586,380.1394835682586,380.1394835682586,380.1394835682586,j,,1.336511593312025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785280,21,2022-08-30_16h35.21.214,encoding_smst,2022.2.2,50.9169221885772,
116,hazugság,kisebbik,FOIL,,,,,,,,,,,0,0,0,0,0,41,41,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382.1368114007637,382.1368114007637,382.1368114007637,382.1368114007637,None,383.14334222394973,383.14334222394973,383.14334222394973,383.14334222394973,j,,1.32129249535501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785280,21,2022-08-30_16h35.21.214,encoding_smst,2022.2.2,50.9169221885772,
60,műanyag,felesleges,TARG,,,,,,,,,,,0,0,0,0,0,42,42,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385.12911088299006,385.12911088299006,385.12911088299006,385.12911088299006,None,386.1563628176227,386.1563628176227,386.1563628176227,386.1563628176227,2,,1.3863864447921515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785280,21,2022-08-30_16h35.21.214,encoding_smst,2022.2.2,50.9169221885772,
99,államférfi,diszkrét,FOIL,,,,,,,,,,,0,0,0,0,0,43,43,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388.1312602479011,388.1312602479011,388.1312602479011,388.1312602479011,None,389.1436725128442,389.1436725128442,389.1436725128442,389.1436725128442,2,,1.2695354335010052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785280,21,2022-08-30_16h35.21.214,encoding_smst,2022.2.2,50.9169221885772,
