itemno,noun,adjective,stimtype,encoding_version_noun,encoding_version_adjective,repeat_enc.thisRepN,repeat_enc.thisTrialN,repeat_enc.thisN,repeat_enc.thisIndex,enc_practice_loop.thisRepN,enc_practice_loop.thisTrialN,enc_practice_loop.thisN,enc_practice_loop.thisIndex,break_loop.thisRepN,break_loop.thisTrialN,break_loop.thisN,break_loop.thisIndex,enc_loop.thisRepN,enc_loop.thisTrialN,enc_loop.thisN,enc_loop.thisIndex,level_loop.thisRepN,level_loop.thisTrialN,level_loop.thisN,level_loop.thisIndex,practiceRepeat.thisRepN,practiceRepeat.thisTrialN,practiceRepeat.thisN,practiceRepeat.thisIndex,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,blokk_loop.thisRepN,blokk_loop.thisTrialN,blokk_loop.thisN,blokk_loop.thisIndex,trial_loop.thisRepN,trial_loop.thisTrialN,trial_loop.thisN,trial_loop.thisIndex,repeat_rec_pract.thisRepN,repeat_rec_pract.thisTrialN,repeat_rec_pract.thisN,repeat_rec_pract.thisIndex,test_pract_loop.thisRepN,test_pract_loop.thisTrialN,test_pract_loop.thisN,test_pract_loop.thisIndex,test_loop.thisRepN,test_loop.thisTrialN,test_loop.thisN,test_loop.thisIndex,exp_intro.started,exp_intro_cont.started,exp_continue.started,exp_continue.keys,exp_continue.rt,enc_instr_text.started,enc_instr_cont_text.started,enc_instr_cont_key.started,newspaper.started,editor.started,enc_instr_cont_key.keys,enc_instr_cont_key.rt,enc_pract_start_text.started,key_resp_5.started,key_resp_5.keys,key_resp_5.rt,fx_cross.started,megfelelő_v.started,nemmegf_v.started,enc_cross_resp.started,enc_cross_resp.keys,word_pair_text.started,enc_keys.started,megfelelő_válasz.started,nemmegfelelő_válasz.started,enc_keys.keys,enc_feedback_text.started,enc_keys.rt,enc_repeat_button.started,repeat_text_for_enc.started,enc_repeat_button.keys,enc_repeat_button.rt,enc_pract_endtext.started,enc_pract_cont_text.started,end_enc_pract_key.started,end_enc_pract_key.keys,end_enc_pract_key.rt,end_enc_text.started,end_enc_key.started,end_enc_key.keys,end_enc_key.rt,enc_cross_resp.rt,fx_cross.stopped,megfelelő_v.stopped,nemmegf_v.stopped,enc_cross_resp.stopped,end_enc_key.stopped,instr_instr.started,instr_tovabb.started,sad_computer.started,warning.started,instr_tovabb.keys,instr_tovabb.rt,lvl_instr_text.started,key_resp_2.started,key_resp_2.keys,key_resp_2.rt,pract_inst_text.started,pract_inst_key.started,pract_inst_key.keys,pract_inst_key.rt,pract_stim.started,pract_resp.started,nback_feedback.started,pract_resp.stopped,pract_stim.stopped,nback_feedback.stopped,pract_resp.keys,feladat_blokk,Betű,All_keys,All_RT,Answer_key,Answer RT,Response type,Correctness,pract_stim2.started,feedback_2.started,pract_resp.rt,repeat_pract_text.started,repeat_practice_key.started,repeat_practice_key.keys,repeat_practice_key.rt,szunet_text.started,szunet_key.started,szunet_key.keys,szunet_key.rt,test_stim.started,key_resp.started,test_stim.stopped,key_resp.stopped,key_resp.keys,key_resp.rt,blokk_szun_text.started,blokk_szun_resp.started,blokk_szun_resp.keys,blokk_szun_resp.rt,text_3.started,end_keys.started,end_keys.keys,end_keys.rt,break_text.started,break_cont_text.started,szun2_resp.started,szun2_resp.keys,szun2_resp.rt,test_instr_text.started,test_instr_cont_text.started,test_instr_cont_key.started,news_coffee.started,editorman.started,test_instr_cont_key.keys,test_instr_cont_key.rt,test2_inst.started,test2_space.started,test2_resp.started,test2_resp.keys,test2_resp.rt,test_pract_start_text.started,test_pract_begin.started,test_pract_begin.keys,test_pract_begin.rt,test_pract_words.started,test_pract_keys.started,régi_válasz.started,uj_válasz.started,test_pract_keys.keys,confid_break_text.started,confid_break_gombok.started,confid_break_gombok.keys,confid_break_gombok.rt,konfidencia_kérdés.started,confid_rate_keys.started,confid_rate_keys.keys,confid_rate_keys.rt,test_pract_feedback_text.started,feedback_button.started,feedback_button.keys,feedback_button.rt,test_pract_keys.rt,repeat_pract_rec_textbox.started,rec_pract_repeat_button.started,rec_pract_repeat_button.keys,rec_pract_repeat_button.rt,test_pract_end_text.started,test_pract_end_cont_text.started,test_pract_end_key.started,test_pract_end_key.keys,test_pract_end_key.rt,confid_break_text.stopped,confid_break_gombok.stopped,test_end_text.started,end_exp_text.started,key_resp_3.started,key_resp_3.keys,Résztvevő kódja:,Lista száma:,date,expName,psychopyVersion,frameRate,
103,forgatás,életveszélyes,FOIL,,,,,,,,,,,0,0,0,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500.30931016244,1500.30931016244,1500.30931016244,1500.30931016244,None,1501.3169593643397,1501.3169593643397,1501.3169593643397,1501.3169593643397,2,,1.3447174923494458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189616,23,2022-09-07_12h49.00.640,encoding_smst,2022.2.2,51.91855468628929,
81,mellékhatás,közvetett,FOIL,,,,,,,,,,,0,0,0,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1503.3142588958144,1503.3142588958144,1503.3142588958144,1503.3142588958144,None,1504.3221774296835,1504.3221774296835,1504.3221774296835,1504.3221774296835,j,,1.6735644545406103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189616,23,2022-09-07_12h49.00.640,encoding_smst,2022.2.2,51.91855468628929,
52,magazin,tudományos,TARG,,,,,,,,,,,0,0,0,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1506.3112405790016,1506.3112405790016,1506.3112405790016,1506.3112405790016,None,1507.3272462124005,1507.3272462124005,1507.3272462124005,1507.3272462124005,2,,1.038578350096941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189616,23,2022-09-07_12h49.00.640,encoding_smst,2022.2.2,51.91855468628929,
46,kommentár,terjedelmes,TARG,,,,,,,,,,,0,0,0,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1509.311800390482,1509.311800390482,1509.311800390482,1509.311800390482,None,1510.3227832699195,1510.3227832699195,1510.3227832699195,1510.3227832699195,2,,1.3576942337676883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189616,23,2022-09-07_12h49.00.640,encoding_smst,2022.2.2,51.91855468628929,
50,leépítés,túlzott,FOIL,,,,,,,,,,,0,0,0,0,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1512.3245780887082,1512.3245780887082,1512.3245780887082,1512.3245780887082,None,1513.3323625782505,1513.3323625782505,1513.3323625782505,1513.3323625782505,j,,1.5370833426713943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189616,23,2022-09-07_12h49.00.640,encoding_smst,2022.2.2,51.91855468628929,
83,találmány,forradalmi,TARG,,,,,,,,,,,0,0,0,0,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1515.3133812360466,1515.3133812360466,1515.3133812360466,1515.3133812360466,None,1516.3236553324386,1516.3236553324386,1516.3236553324386,1516.3236553324386,2,,1.2176147773861885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189616,23,2022-09-07_12h49.00.640,encoding_smst,2022.2.2,51.91855468628929,
57,monitor,kijelzős,TARG,,,,,,,,,,,0,0,0,0,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1518.3118196735159,1518.3118196735159,1518.3118196735159,1518.3118196735159,None,1519.3154584476724,1519.3154584476724,1519.3154584476724,1519.3154584476724,2,,1.2593306871131063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189616,23,2022-09-07_12h49.00.640,encoding_smst,2022.2.2,51.91855468628929,
3,főhadnagy,kíméletlen,FOIL,,,,,,,,,,,0,0,0,0,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1521.31155656185,1521.31155656185,1521.31155656185,1521.31155656185,None,1522.3189914803952,1522.3189914803952,1522.3189914803952,1522.3189914803952,2,,1.2621443625539541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189616,23,2022-09-07_12h49.00.640,encoding_smst,2022.2.2,51.91855468628929,
109,mozzanat,színészi,FOIL,,,,,,,,,,,0,0,0,0,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1524.3114346470684,1524.3114346470684,1524.3114346470684,1524.3114346470684,None,1525.3234177231789,1525.3234177231789,1525.3234177231789,1525.3234177231789,2,,1.5669384011998773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189616,23,2022-09-07_12h49.00.640,encoding_smst,2022.2.2,51.91855468628929,
62,művészet,vizuális,TARG,,,,,,,,,,,0,0,0,0,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1527.3205794794485,1527.3205794794485,1527.3205794794485,1527.3205794794485,None,1528.3216795083135,1528.3216795083135,1528.3216795083135,1528.3216795083135,2,,1.2094539692625403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189616,23,2022-09-07_12h49.00.640,encoding_smst,2022.2.2,51.91855468628929,
32,horgász,balatoni,TARG,,,,,,,,,,,0,0,0,0,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1530.314144756645,1530.314144756645,1530.314144756645,1530.314144756645,None,1531.3146516969427,1531.3146516969427,1531.3146516969427,1531.3146516969427,2,,1.2066026637330651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189616,23,2022-09-07_12h49.00.640,encoding_smst,2022.2.2,51.91855468628929,
10,gombnyomás,fölösleges,FOIL,,,,,,,,,,,0,0,0,0,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1533.3114215852693,1533.3114215852693,1533.3114215852693,1533.3114215852693,None,1534.3259154157713,1534.3259154157713,1534.3259154157713,1534.3259154157713,2,,1.6276126382872462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189616,23,2022-09-07_12h49.00.640,encoding_smst,2022.2.2,51.91855468628929,
72,professzor,közgazdasági,TARG,,,,,,,,,,,0,0,0,0,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1536.3121739095077,1536.3121739095077,1536.3121739095077,1536.3121739095077,None,1537.3215177850798,1537.3215177850798,1537.3215177850798,1537.3215177850798,2,,1.7123780529946089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189616,23,2022-09-07_12h49.00.640,encoding_smst,2022.2.2,51.91855468628929,
45,kolostor,hajdani,TARG,,,,,,,,,,,0,0,0,0,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1539.3147916505113,1539.3147916505113,1539.3147916505113,1539.3147916505113,None,1540.3368376493454,1540.3368376493454,1540.3368376493454,1540.3368376493454,2,,1.330148708075285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189616,23,2022-09-07_12h49.00.640,encoding_smst,2022.2.2,51.91855468628929,
120,áramlat,kulturális,FOIL,,,,,,,,,,,0,0,0,0,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1542.3048755219206,1542.3048755219206,1542.3048755219206,1542.3048755219206,None,1543.3178009483963,1543.3178009483963,1543.3178009483963,1543.3178009483963,2,,1.310363414697349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189616,23,2022-09-07_12h49.00.640,encoding_smst,2022.2.2,51.91855468628929,
77,őrmester,méltatlan,FOIL,,,,,,,,,,,0,0,0,0,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1545.3162288106978,1545.3162288106978,1545.3162288106978,1545.3162288106978,None,1546.3244947381318,1546.3244947381318,1546.3244947381318,1546.3244947381318,2,,1.1206918125972152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189616,23,2022-09-07_12h49.00.640,encoding_smst,2022.2.2,51.91855468628929,
58,mutatvány,szánalmas,TARG,,,,,,,,,,,0,0,0,0,0,33,33,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1548.3059606235474,1548.3059606235474,1548.3059606235474,1548.3059606235474,None,1549.315550506115,1549.315550506115,1549.315550506115,1549.315550506115,2,,1.09822066873312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189616,23,2022-09-07_12h49.00.640,encoding_smst,2022.2.2,51.91855468628929,
124,kertész,szakképzett,FOIL,,,,,,,,,,,0,0,0,0,0,34,34,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1551.3152342122048,1551.3152342122048,1551.3152342122048,1551.3152342122048,None,1552.3097598776221,1552.3097598776221,1552.3097598776221,1552.3097598776221,2,,1.0622869888320565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189616,23,2022-09-07_12h49.00.640,encoding_smst,2022.2.2,51.91855468628929,
4,hercegnő,türelmes,FOIL,,,,,,,,,,,0,0,0,0,0,35,35,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1554.3115127095953,1554.3115127095953,1554.3115127095953,1554.3115127095953,None,1555.3154012225568,1555.3154012225568,1555.3154012225568,1555.3154012225568,2,,1.1827826835215092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189616,23,2022-09-07_12h49.00.640,encoding_smst,2022.2.2,51.91855468628929,
36,kastély,csodálatos,TARG,,,,,,,,,,,0,0,0,0,0,36,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1557.313753821887,1557.313753821887,1557.313753821887,1557.313753821887,None,1558.3216057997197,1558.3216057997197,1558.3216057997197,1558.3216057997197,2,,1.1291853981092572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189616,23,2022-09-07_12h49.00.640,encoding_smst,2022.2.2,51.91855468628929,
94,vacsora,zártkörű,TARG,,,,,,,,,,,0,0,0,0,0,37,37,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1560.31200969778,1560.31200969778,1560.31200969778,1560.31200969778,None,1561.3216266380623,1561.3216266380623,1561.3216266380623,1561.3216266380623,2,,1.1900002090260386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189616,23,2022-09-07_12h49.00.640,encoding_smst,2022.2.2,51.91855468628929,
68,vetélytárs,egyedüli,FOIL,,,,,,,,,,,0,0,0,0,0,38,38,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1563.3057659333572,1563.3057659333572,1563.3057659333572,1563.3057659333572,None,1564.315564812161,1564.315564812161,1564.315564812161,1564.315564812161,2,,1.372142968699336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189616,23,2022-09-07_12h49.00.640,encoding_smst,2022.2.2,51.91855468628929,
8,publicista,hiteles,FOIL,,,,,,,,,,,0,0,0,0,0,39,39,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1566.3253192165866,1566.3253192165866,1566.3253192165866,1566.3253192165866,None,1567.3204644070938,1567.3204644070938,1567.3204644070938,1567.3204644070938,2,,1.1377414939925075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189616,23,2022-09-07_12h49.00.640,encoding_smst,2022.2.2,51.91855468628929,
29,hangszer,autentikus,TARG,,,,,,,,,,,0,0,0,0,0,40,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1569.3134959973395,1569.3134959973395,1569.3134959973395,1569.3134959973395,None,1570.3147823195904,1570.3147823195904,1570.3147823195904,1570.3147823195904,j,,1.5708517944440246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189616,23,2022-09-07_12h49.00.640,encoding_smst,2022.2.2,51.91855468628929,
82,értékrend,szubjektív,FOIL,,,,,,,,,,,0,0,0,0,0,41,41,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1572.3109609847888,1572.3109609847888,1572.3109609847888,1572.3109609847888,None,1573.3205346940085,1573.3205346940085,1573.3205346940085,1573.3205346940085,2,,1.6857966464012861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189616,23,2022-09-07_12h49.00.640,encoding_smst,2022.2.2,51.91855468628929,
53,matrica,fizetős,TARG,,,,,,,,,,,0,0,0,0,0,42,42,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1575.3091978887096,1575.3091978887096,1575.3091978887096,1575.3091978887096,None,1576.3318811403587,1576.3318811403587,1576.3318811403587,1576.3318811403587,2,,1.3903169380500913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189616,23,2022-09-07_12h49.00.640,encoding_smst,2022.2.2,51.91855468628929,
111,hirdetés,releváns,FOIL,,,,,,,,,,,0,0,0,0,0,43,43,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1578.306241773069,1578.306241773069,1578.306241773069,1578.306241773069,None,1579.3269227650017,1579.3269227650017,1579.3269227650017,1579.3269227650017,2,,1.7803071355447173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189616,23,2022-09-07_12h49.00.640,encoding_smst,2022.2.2,51.91855468628929,
1,akadály,lehetetlen,TARG,,,,,,,,,,,0,0,0,0,0,44,44,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1581.31107543502,1581.31107543502,1581.31107543502,1581.31107543502,None,1582.3149316031486,1582.3149316031486,1582.3149316031486,1582.3149316031486,j,,1.78131044190377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189616,23,2022-09-07_12h49.00.640,encoding_smst,2022.2.2,51.91855468628929,
61,műemlék,természeti,TARG,,,,,,,,,,,0,0,0,0,0,45,45,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1584.3063067737967,1584.3063067737967,1584.3063067737967,1584.3063067737967,None,1585.3251030668616,1585.3251030668616,1585.3251030668616,1585.3251030668616,j,,1.7702028481289744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189616,23,2022-09-07_12h49.00.640,encoding_smst,2022.2.2,51.91855468628929,
67,védekezés,célszerű,FOIL,,,,,,,,,,,0,0,0,0,0,46,46,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1587.3070774478838,1587.3070774478838,1587.3070774478838,1587.3070774478838,None,1588.3145142327994,1588.3145142327994,1588.3145142327994,1588.3145142327994,2,,1.5189712634310126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189616,23,2022-09-07_12h49.00.640,encoding_smst,2022.2.2,51.91855468628929,
22,bankrablás,tavalyi,FOIL,,,,,,,,,,,0,0,0,0,0,47,47,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1590.3072360605001,1590.3072360605001,1590.3072360605001,1590.3072360605001,None,1591.3148554060608,1591.3148554060608,1591.3148554060608,1591.3148554060608,2,,1.93068712297827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189616,23,2022-09-07_12h49.00.640,encoding_smst,2022.2.2,51.91855468628929,
70,pénztárca,ismeretlen,TARG,,,,,,,,,,,0,0,0,0,0,48,48,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1593.3128279559314,1593.3128279559314,1593.3128279559314,1593.3128279559314,None,1594.314815286547,1594.314815286547,1594.314815286547,1594.314815286547,2,,0.5931941829621792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189616,23,2022-09-07_12h49.00.640,encoding_smst,2022.2.2,51.91855468628929,
17,borvidék,csapadékos,FOIL,,,,,,,,,,,0,0,0,0,0,49,49,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1596.3106241645291,1596.3106241645291,1596.3106241645291,1596.3106241645291,None,1597.3187743984163,1597.3187743984163,1597.3187743984163,1597.3187743984163,2,,1.3212225139141083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189616,23,2022-09-07_12h49.00.640,encoding_smst,2022.2.2,51.91855468628929,
108,vészhelyzet,időjárási,FOIL,,,,,,,,,,,0,0,0,0,0,50,50,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1599.311303713359,1599.311303713359,1599.311303713359,1599.311303713359,None,1600.3182469308376,1600.3182469308376,1600.3182469308376,1600.3182469308376,2,,1.3320281198248267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189616,23,2022-09-07_12h49.00.640,encoding_smst,2022.2.2,51.91855468628929,
