itemno,noun,adjective,stimtype,enc_practice_loop.thisRepN,enc_practice_loop.thisTrialN,enc_practice_loop.thisN,enc_practice_loop.thisIndex,break_loop.thisRepN,break_loop.thisTrialN,break_loop.thisN,break_loop.thisIndex,enc_loop.thisRepN,enc_loop.thisTrialN,enc_loop.thisN,enc_loop.thisIndex,level_loop.thisRepN,level_loop.thisTrialN,level_loop.thisN,level_loop.thisIndex,practiceRepeat.thisRepN,practiceRepeat.thisTrialN,practiceRepeat.thisN,practiceRepeat.thisIndex,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,blokk_loop.thisRepN,blokk_loop.thisTrialN,blokk_loop.thisN,blokk_loop.thisIndex,trial_loop.thisRepN,trial_loop.thisTrialN,trial_loop.thisN,trial_loop.thisIndex,test_pract_loop.thisRepN,test_pract_loop.thisTrialN,test_pract_loop.thisN,test_pract_loop.thisIndex,exp_intro.started,exp_intro.stopped,exp_intro_cont.started,exp_intro_cont.stopped,exp_continue.keys,exp_continue.rt,exp_continue.started,exp_continue.stopped,enc_instr_text.started,enc_instr_text.stopped,enc_instr_cont_text.started,enc_instr_cont_text.stopped,enc_instr_cont_key.keys,enc_instr_cont_key.rt,enc_instr_cont_key.started,enc_instr_cont_key.stopped,newspaper.started,newspaper.stopped,editor.started,editor.stopped,enc_pract_start_text.started,enc_pract_start_text.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,fx_cross.started,fx_cross.stopped,megfelelő_v.started,megfelelő_v.stopped,nemmegf_v.started,nemmegf_v.stopped,word_pair_text.started,word_pair_text.stopped,enc_keys.keys,enc_keys.rt,enc_keys.started,enc_keys.stopped,megfelelő_válasz.started,megfelelő_válasz.stopped,nemmegfelelő_válasz.started,nemmegfelelő_válasz.stopped,enc_feedback_text.started,enc_feedback_text.stopped,enc_pract_endtext.started,enc_pract_endtext.stopped,enc_pract_cont_text.started,enc_pract_cont_text.stopped,end_enc_pract_key.keys,end_enc_pract_key.rt,end_enc_pract_key.started,end_enc_pract_key.stopped,end_enc_text.started,end_enc_text.stopped,end_enc_key.keys,end_enc_key.rt,end_enc_key.started,end_enc_key.stopped,instr_instr.started,instr_instr.stopped,instr_tovabb.keys,instr_tovabb.rt,instr_tovabb.started,instr_tovabb.stopped,sad_computer.started,sad_computer.stopped,warning.started,warning.stopped,lvl_instr_text.started,lvl_instr_text.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,pract_inst_text.started,pract_inst_text.stopped,pract_inst_key.keys,pract_inst_key.rt,pract_inst_key.started,pract_inst_key.stopped,pract_stim.started,pract_stim.stopped,pract_resp.keys,pract_resp.started,pract_resp.stopped,nback_feedback.started,nback_feedback.stopped,feladat_blokk,Betű,All_keys,All_RT,Answer_key,Answer RT,Response type,Correctness,pract_stim2.started,pract_stim2.stopped,feedback_2.started,feedback_2.stopped,pract_resp.rt,repeat_pract_text.started,repeat_pract_text.stopped,repeat_practice_key.keys,repeat_practice_key.rt,repeat_practice_key.started,repeat_practice_key.stopped,szunet_text.started,szunet_text.stopped,szunet_key.keys,szunet_key.rt,szunet_key.started,szunet_key.stopped,test_stim.started,test_stim.stopped,key_resp.keys,key_resp.started,key_resp.stopped,key_resp.rt,blokk_szun_text.started,blokk_szun_text.stopped,blokk_szun_resp.keys,blokk_szun_resp.rt,blokk_szun_resp.started,blokk_szun_resp.stopped,text_3.started,text_3.stopped,end_keys.keys,end_keys.rt,end_keys.started,end_keys.stopped,break_text.started,break_text.stopped,break_cont_text.started,break_cont_text.stopped,szun2_resp.keys,szun2_resp.rt,szun2_resp.started,szun2_resp.stopped,test_instr_text.started,test_instr_text.stopped,test_instr_cont_text.started,test_instr_cont_text.stopped,test_instr_cont_key.keys,test_instr_cont_key.rt,test_instr_cont_key.started,test_instr_cont_key.stopped,news_coffee.started,news_coffee.stopped,editorman.started,editorman.stopped,test2_inst.started,test2_inst.stopped,test2_space.started,test2_space.stopped,test2_resp.keys,test2_resp.rt,test2_resp.started,test2_resp.stopped,test_pract_start_text.started,test_pract_start_text.stopped,test_pract_begin.keys,test_pract_begin.rt,test_pract_begin.started,test_pract_begin.stopped,test_pract_words.started,test_pract_words.stopped,test_pract_keys.keys,test_pract_keys.started,test_pract_keys.stopped,régi_válasz.started,régi_válasz.stopped,uj_válasz.started,uj_válasz.stopped,konfidencia_kérdés.started,konfidencia_kérdés.stopped,confid_rate_keys.keys,confid_rate_keys.started,confid_rate_keys.stopped,test_pract_feedback_text.started,test_pract_feedback_text.stopped,test_pract_keys.rt,confid_rate_keys.rt,Résztvevő kódja:,Lista száma:,date,expName,psychopyVersion,frameRate,
42,szerencse,viszonylagos,FOIL,,,,,1,0,1,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514.7067605988123,None,514.7067605988123,None,514.7067605988123,None,515.7217735084705,None,j,1.3777417563833296,515.7217735084705,None,515.7217735084705,None,515.7217735084705,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,880818,1,2022_Mar_16_1509,encoding_smst,2021.1.2,59.96590810941919,
100,zöldség,rendszeres,TARG,,,,,1,0,1,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,517.7347359522246,None,517.7347359522246,None,517.7347359522246,None,518.7447509863414,None,j,1.5407925569452345,518.7447509863414,None,518.7447509863414,None,518.7447509863414,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,880818,1,2022_Mar_16_1509,encoding_smst,2021.1.2,59.96590810941919,
30,háziorvos,körzeti,TARG,,,,,1,0,1,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520.7573738102801,None,520.7573738102801,None,520.7573738102801,None,521.7747357529588,None,None,,521.7747357529588,None,521.7747357529588,None,521.7747357529588,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,880818,1,2022_Mar_16_1509,encoding_smst,2021.1.2,59.96590810941919,
67,védekezés,célszerű,FOIL,,,,,1,0,1,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,523.7831431939267,None,523.7831431939267,None,523.7831431939267,None,524.796505281236,None,2,1.8561644302681088,524.796505281236,None,524.796505281236,None,524.796505281236,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,880818,1,2022_Mar_16_1509,encoding_smst,2021.1.2,59.96590810941919,
11,laktanya,községi,FOIL,,,,,1,0,1,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,526.8180496403947,None,526.8180496403947,None,526.8180496403947,None,527.855703829322,None,None,,527.855703829322,None,527.855703829322,None,527.855703829322,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,880818,1,2022_Mar_16_1509,encoding_smst,2021.1.2,59.96590810941919,
36,kastély,csodálatos,TARG,,,,,1,0,1,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,529.8805227768607,None,529.8805227768607,None,529.8805227768607,None,530.9178336150944,None,2,1.574693207629025,530.9178336150944,None,530.9178336150944,None,530.9178336150944,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,880818,1,2022_Mar_16_1509,encoding_smst,2021.1.2,59.96590810941919,
73,felsorolás,tartalmi,FOIL,,,,,1,0,1,0,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532.9389531393535,None,532.9389531393535,None,532.9389531393535,None,533.9590286142193,None,None,,533.9590286142193,None,533.9590286142193,None,533.9590286142193,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,880818,1,2022_Mar_16_1509,encoding_smst,2021.1.2,59.96590810941919,
112,játszma,belpolitikai,FOIL,,,,,1,0,1,0,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.9789081551135,None,535.9789081551135,None,535.9789081551135,None,536.9962085187435,None,2,1.7729636374861002,536.9962085187435,None,536.9962085187435,None,536.9962085187435,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,880818,1,2022_Mar_16_1509,encoding_smst,2021.1.2,59.96590810941919,
20,díszlet,színpadi,TARG,,,,,1,0,1,0,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539.0076022446156,None,539.0076022446156,None,539.0076022446156,None,540.0307762785815,None,2,1.49647163040936,540.0307762785815,None,540.0307762785815,None,540.0307762785815,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,880818,1,2022_Mar_16_1509,encoding_smst,2021.1.2,59.96590810941919,
123,lázadás,széleskörű,FOIL,,,,,1,0,1,0,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542.0521436748095,None,542.0521436748095,None,542.0521436748095,None,543.0797399110161,None,j,1.6620922782458365,543.0797399110161,None,543.0797399110161,None,543.0797399110161,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,880818,1,2022_Mar_16_1509,encoding_smst,2021.1.2,59.96590810941919,
43,kolbász,tonnányi,TARG,,,,,1,0,1,0,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,545.0874668699689,None,545.0874668699689,None,545.0874668699689,None,546.1019143699668,None,j,1.811200964730233,546.1019143699668,None,546.1019143699668,None,546.1019143699668,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,880818,1,2022_Mar_16_1509,encoding_smst,2021.1.2,59.96590810941919,
5,díszvendég,nagyvonalú,FOIL,,,,,1,0,1,0,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,548.1354262623936,None,548.1354262623936,None,548.1354262623936,None,549.163608124014,None,j,1.5458137579262257,549.163608124014,None,549.163608124014,None,549.163608124014,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,880818,1,2022_Mar_16_1509,encoding_smst,2021.1.2,59.96590810941919,
68,vetélytárs,egyedüli,FOIL,,,,,1,0,1,0,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,551.1704316083342,None,551.1704316083342,None,551.1704316083342,None,552.1910625412129,None,j,1.7453198172152042,552.1910625412129,None,552.1910625412129,None,552.1910625412129,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,880818,1,2022_Mar_16_1509,encoding_smst,2021.1.2,59.96590810941919,
80,szerszám,trükkös,TARG,,,,,1,0,1,0,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,554.2045966149308,None,554.2045966149308,None,554.2045966149308,None,555.219046602957,None,j,1.588012064807117,555.219046602957,None,555.219046602957,None,555.219046602957,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,880818,1,2022_Mar_16_1509,encoding_smst,2021.1.2,59.96590810941919,
15,csengőhang,többféle,TARG,,,,,1,0,1,0,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,557.2322510094382,None,557.2322510094382,None,557.2322510094382,None,558.2497631683946,None,2,1.5353032904677093,558.2497631683946,None,558.2497631683946,None,558.2497631683946,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,880818,1,2022_Mar_16_1509,encoding_smst,2021.1.2,59.96590810941919,
71,vezetőség,tartományi,FOIL,,,,,1,0,1,0,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,560.2627427172847,None,560.2627427172847,None,560.2627427172847,None,561.2903694319539,None,2,1.3506729868240654,561.2903694319539,None,561.2903694319539,None,561.2903694319539,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,880818,1,2022_Mar_16_1509,encoding_smst,2021.1.2,59.96590810941919,
22,bankrablás,tavalyi,FOIL,,,,,1,0,1,0,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,563.3138258596882,None,563.3138258596882,None,563.3138258596882,None,564.3349422737956,None,j,1.5890100845135748,564.3349422737956,None,564.3349422737956,None,564.3349422737956,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,880818,1,2022_Mar_16_1509,encoding_smst,2021.1.2,59.96590810941919,
54,mellény,sportos,TARG,,,,,1,0,1,0,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,566.3458897056989,None,566.3458897056989,None,566.3458897056989,None,567.3594660763629,None,2,1.524477151222527,567.3594660763629,None,567.3594660763629,None,567.3594660763629,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,880818,1,2022_Mar_16_1509,encoding_smst,2021.1.2,59.96590810941919,
46,ügyintézés,zökkenőmentes,FOIL,,,,,1,0,1,0,0,33,33,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,569.3735835980624,None,569.3735835980624,None,569.3735835980624,None,570.3873266680166,None,j,1.5665557202883065,570.3873266680166,None,570.3873266680166,None,570.3873266680166,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,880818,1,2022_Mar_16_1509,encoding_smst,2021.1.2,59.96590810941919,
68,osztályzat,közepes,TARG,,,,,1,0,1,0,0,34,34,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,572.398545297794,None,572.398545297794,None,572.398545297794,None,573.4181219181046,None,j,1.623738634865731,573.4181219181046,None,573.4181219181046,None,573.4181219181046,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,880818,1,2022_Mar_16_1509,encoding_smst,2021.1.2,59.96590810941919,
23,étterem,elegáns,TARG,,,,,1,0,1,0,0,35,35,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,575.4252004278824,None,575.4252004278824,None,575.4252004278824,None,576.4492987734266,None,2,1.5845281686633825,576.4492987734266,None,576.4492987734266,None,576.4492987734266,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,880818,1,2022_Mar_16_1509,encoding_smst,2021.1.2,59.96590810941919,
30,ábrázolás,szokatlan,FOIL,,,,,1,0,1,0,0,36,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,578.4644550574012,None,578.4644550574012,None,578.4644550574012,None,579.4814745816402,None,2,1.8573033367283642,579.4814745816402,None,579.4814745816402,None,579.4814745816402,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,880818,1,2022_Mar_16_1509,encoding_smst,2021.1.2,59.96590810941919,
74,zűrzavar,érzelmi,FOIL,,,,,1,0,1,0,0,37,37,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581.4929395285435,None,581.4929395285435,None,581.4929395285435,None,582.5163253573701,None,2,1.3024287126027048,582.5163253573701,None,582.5163253573701,None,582.5163253573701,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,880818,1,2022_Mar_16_1509,encoding_smst,2021.1.2,59.96590810941919,
18,diáklány,ártatlan,TARG,,,,,1,0,1,0,0,38,38,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,584.5460541658103,None,584.5460541658103,None,584.5460541658103,None,585.5659663625993,None,None,,585.5659663625993,None,585.5659663625993,None,585.5659663625993,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,880818,1,2022_Mar_16_1509,encoding_smst,2021.1.2,59.96590810941919,
90,tudomány,mérnöki,TARG,,,,,1,0,1,0,0,39,39,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,587.5923565155827,None,587.5923565155827,None,587.5923565155827,None,588.6030392805114,None,j,1.5530592785216868,588.6030392805114,None,588.6030392805114,None,588.6030392805114,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,880818,1,2022_Mar_16_1509,encoding_smst,2021.1.2,59.96590810941919,
63,titkárság,egyszemélyes,FOIL,,,,,1,0,1,0,0,40,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590.6194196864963,None,590.6194196864963,None,590.6194196864963,None,591.6339082391933,None,j,1.6037486870773137,591.6339082391933,None,591.6339082391933,None,591.6339082391933,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,880818,1,2022_Mar_16_1509,encoding_smst,2021.1.2,59.96590810941919,
59,műalkotás,korabeli,TARG,,,,,1,0,1,0,0,41,41,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593.660749040544,None,593.660749040544,None,593.660749040544,None,594.6884793206118,None,j,1.6560970041900873,594.6884793206118,None,594.6884793206118,None,594.6884793206118,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,880818,1,2022_Mar_16_1509,encoding_smst,2021.1.2,59.96590810941919,
6,kézikönyv,technikai,FOIL,,,,,1,0,1,0,0,42,42,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,596.7007115208544,None,596.7007115208544,None,596.7007115208544,None,597.7252412321977,None,2,1.7494185734540224,597.7252412321977,None,597.7252412321977,None,597.7252412321977,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,880818,1,2022_Mar_16_1509,encoding_smst,2021.1.2,59.96590810941919,
69,ösztöndíj,tanulmányi,TARG,,,,,1,0,1,0,0,43,43,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599.7378052761778,None,599.7378052761778,None,599.7378052761778,None,600.7529531628825,None,2,1.5664673945866525,600.7529531628825,None,600.7529531628825,None,600.7529531628825,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,880818,1,2022_Mar_16_1509,encoding_smst,2021.1.2,59.96590810941919,
72,professzor,közgazdasági,TARG,,,,,1,0,1,0,0,44,44,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602.7728482540697,None,602.7728482540697,None,602.7728482540697,None,603.788307458628,None,2,1.1301481695845723,603.788307458628,None,603.788307458628,None,603.788307458628,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,880818,1,2022_Mar_16_1509,encoding_smst,2021.1.2,59.96590810941919,
33,parancs,vitathatatlan,FOIL,,,,,1,0,1,0,0,45,45,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605.7965167881921,None,605.7965167881921,None,605.7965167881921,None,606.8156710616313,None,2,1.3197573772631586,606.8156710616313,None,606.8156710616313,None,606.8156710616313,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,880818,1,2022_Mar_16_1509,encoding_smst,2021.1.2,59.96590810941919,
14,focista,rugalmas,FOIL,,,,,1,0,1,0,0,46,46,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,608.8342110975645,None,608.8342110975645,None,608.8342110975645,None,609.8529075691476,None,j,1.4214938515797257,609.8529075691476,None,609.8529075691476,None,609.8529075691476,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,880818,1,2022_Mar_16_1509,encoding_smst,2021.1.2,59.96590810941919,
4,állatkert,egzotikus,TARG,,,,,1,0,1,0,0,47,47,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,611.8703522398137,None,611.8703522398137,None,611.8703522398137,None,612.8894654605538,None,j,1.4098186646588147,612.8894654605538,None,612.8894654605538,None,612.8894654605538,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,880818,1,2022_Mar_16_1509,encoding_smst,2021.1.2,59.96590810941919,
