itemno	noun	adjective	stimtype	encoding_version_noun	encoding_version_adjective	repeat_enc.thisRepN	repeat_enc.thisTrialN	repeat_enc.thisN	repeat_enc.thisIndex	enc_practice_loop.thisRepN	enc_practice_loop.thisTrialN	enc_practice_loop.thisN	enc_practice_loop.thisIndex	break_loop.thisRepN	break_loop.thisTrialN	break_loop.thisN	break_loop.thisIndex	enc_loop.thisRepN	enc_loop.thisTrialN	enc_loop.thisN	enc_loop.thisIndex	level_loop.thisRepN	level_loop.thisTrialN	level_loop.thisN	level_loop.thisIndex	practiceRepeat.thisRepN	practiceRepeat.thisTrialN	practiceRepeat.thisN	practiceRepeat.thisIndex	practice_loop.thisRepN	practice_loop.thisTrialN	practice_loop.thisN	practice_loop.thisIndex	blokk_loop.thisRepN	blokk_loop.thisTrialN	blokk_loop.thisN	blokk_loop.thisIndex	trial_loop.thisRepN	trial_loop.thisTrialN	trial_loop.thisN	trial_loop.thisIndex	repeat_rec_pract.thisRepN	repeat_rec_pract.thisTrialN	repeat_rec_pract.thisN	repeat_rec_pract.thisIndex	test_pract_loop.thisRepN	test_pract_loop.thisTrialN	test_pract_loop.thisN	test_pract_loop.thisIndex	test_loop.thisRepN	test_loop.thisTrialN	test_loop.thisN	test_loop.thisIndex	exp_intro.started	exp_intro.stopped	exp_intro_cont.started	exp_intro_cont.stopped	exp_continue.keys	exp_continue.rt	exp_continue.started	exp_continue.stopped	enc_instr_text.started	enc_instr_text.stopped	enc_instr_cont_text.started	enc_instr_cont_text.stopped	enc_instr_cont_key.keys	enc_instr_cont_key.rt	enc_instr_cont_key.started	enc_instr_cont_key.stopped	newspaper.started	newspaper.stopped	editor.started	editor.stopped	enc_pract_start_text.started	enc_pract_start_text.stopped	key_resp_5.keys	key_resp_5.rt	key_resp_5.started	key_resp_5.stopped	fx_cross.started	fx_cross.stopped	megfelelõ_v.started	megfelelõ_v.stopped	nemmegf_v.started	nemmegf_v.stopped	enc_cross_resp.keys	enc_cross_resp.started	enc_cross_resp.stopped	word_pair_text.started	word_pair_text.stopped	enc_keys.keys	enc_keys.started	enc_keys.stopped	megfelelõ_válasz.started	megfelelõ_válasz.stopped	nemmegfelelõ_válasz.started	nemmegfelelõ_válasz.stopped	enc_feedback_text.started	enc_feedback_text.stopped	enc_cross_resp.rt	enc_keys.rt	enc_repeat_button.keys	enc_repeat_button.rt	enc_repeat_button.started	enc_repeat_button.stopped	repeat_text_for_enc.started	repeat_text_for_enc.stopped	enc_pract_endtext.started	enc_pract_endtext.stopped	enc_pract_cont_text.started	enc_pract_cont_text.stopped	end_enc_pract_key.keys	end_enc_pract_key.rt	end_enc_pract_key.started	end_enc_pract_key.stopped	end_enc_text.started	end_enc_text.stopped	end_enc_key.keys	end_enc_key.rt	end_enc_key.started	end_enc_key.stopped	instr_instr.started	instr_instr.stopped	instr_tovabb.keys	instr_tovabb.rt	instr_tovabb.started	instr_tovabb.stopped	sad_computer.started	sad_computer.stopped	warning.started	warning.stopped	lvl_instr_text.started	lvl_instr_text.stopped	key_resp_2.keys	key_resp_2.rt	key_resp_2.started	key_resp_2.stopped	pract_inst_text.started	pract_inst_text.stopped	pract_inst_key.keys	pract_inst_key.rt	pract_inst_key.started	pract_inst_key.stopped	pract_stim.started	pract_stim.stopped	pract_resp.keys	pract_resp.started	pract_resp.stopped	nback_feedback.started	nback_feedback.stopped	feladat_blokk	Betû	All_keys	All_RT	Answer_key	Answer RT	Response type	Correctness	pract_stim2.started	pract_stim2.stopped	feedback_2.started	feedback_2.stopped	repeat_pract_text.started	repeat_pract_text.stopped	repeat_practice_key.keys	repeat_practice_key.rt	repeat_practice_key.started	repeat_practice_key.stopped	pract_resp.rt	szunet_text.started	szunet_text.stopped	szunet_key.keys	szunet_key.rt	szunet_key.started	szunet_key.stopped	test_stim.started	test_stim.stopped	key_resp.keys	key_resp.started	key_resp.stopped	key_resp.rt	blokk_szun_text.started	blokk_szun_text.stopped	blokk_szun_resp.keys	blokk_szun_resp.rt	blokk_szun_resp.started	blokk_szun_resp.stopped	text_3.started	text_3.stopped	end_keys.keys	end_keys.rt	end_keys.started	end_keys.stopped	break_text.started	break_text.stopped	break_cont_text.started	break_cont_text.stopped	szun2_resp.keys	szun2_resp.rt	szun2_resp.started	szun2_resp.stopped	test_instr_text.started	test_instr_text.stopped	test_instr_cont_text.started	test_instr_cont_text.stopped	test_instr_cont_key.keys	test_instr_cont_key.rt	test_instr_cont_key.started	test_instr_cont_key.stopped	news_coffee.started	news_coffee.stopped	editorman.started	editorman.stopped	test2_inst.started	test2_inst.stopped	test2_space.started	test2_space.stopped	test2_resp.keys	test2_resp.rt	test2_resp.started	test2_resp.stopped	test_pract_start_text.started	test_pract_start_text.stopped	test_pract_begin.keys	test_pract_begin.rt	test_pract_begin.started	test_pract_begin.stopped	test_pract_words.started	test_pract_words.stopped	test_pract_keys.keys	test_pract_keys.started	test_pract_keys.stopped	régi_válasz.started	régi_válasz.stopped	uj_válasz.started	uj_válasz.stopped	confid_break_text.started	confid_break_text.stopped	confid_break_gombok.keys	confid_break_gombok.started	confid_break_gombok.stopped	konfidencia_kérdés.started	konfidencia_kérdés.stopped	confid_rate_keys.keys	confid_rate_keys.started	confid_rate_keys.stopped	test_pract_feedback_text.started	test_pract_feedback_text.stopped	feedback_button.keys	feedback_button.rt	feedback_button.started	feedback_button.stopped	test_pract_keys.rt	confid_rate_keys.rt	confid_break_gombok.rt	repeat_pract_rec_textbox.started	repeat_pract_rec_textbox.stopped	rec_pract_repeat_button.keys	rec_pract_repeat_button.rt	rec_pract_repeat_button.started	rec_pract_repeat_button.stopped	test_pract_end_text.started	test_pract_end_text.stopped	test_pract_end_cont_text.started	test_pract_end_cont_text.stopped	test_pract_end_key.keys	test_pract_end_key.rt	test_pract_end_key.started	test_pract_end_key.stopped	test_end_text.started	test_end_text.stopped	end_exp_text.started	end_exp_text.stopped	key_resp_3.keys	key_resp_3.rt	key_resp_3.started	key_resp_3.stopped	Résztvevõ kódja:	Lista száma:	date	expName	psychopyVersion	frameRate
45	kolostor	hajdani	TARG											0	0	0	0	0	22	22	22																																																											415.25398725993	None	415.25398725993	None	415.25398725993	None	None	415.25398725993	None	416.2672370734799	None	2	416.2672370734799	None	416.2672370734799	None	416.2672370734799	None				1.7867953446111642																																																																																																																																																																																	457887	21	2022_May_19_1437	encoding_smst	2021.01.02	52.294448479252964
24	irodaház	szemközti	FOIL											0	0	0	0	0	23	23	23																																																											418.25149703019997	None	418.25149703019997	None	418.25149703019997	None	None	418.25149703019997	None	419.262149627757	None	2	419.262149627757	None	419.262149627757	None	419.262149627757	None				1.0968698431388475																																																																																																																																																																																	457887	21	2022_May_19_1437	encoding_smst	2021.01.02	52.294448479252964
66	olimpikon	legendás	TARG											0	0	0	0	0	24	24	24																																																											421.2513875558798	None	421.2513875558798	None	421.2513875558798	None	None	421.2513875558798	None	422.2609475872887	None	2	422.2609475872887	None	422.2609475872887	None	422.2609475872887	None				1.1571600247116294																																																																																																																																																																																	457887	21	2022_May_19_1437	encoding_smst	2021.01.02	52.294448479252964
106	munkagép	funkcionális	FOIL											0	0	0	0	0	25	25	25																																																											424.2608856969746	None	424.2608856969746	None	424.2608856969746	None	None	424.2608856969746	None	425.25845455849776	None	2	425.25845455849776	None	425.25845455849776	None	425.25845455849776	None				1.376631151768379																																																																																																																																																																																	457887	21	2022_May_19_1437	encoding_smst	2021.01.02	52.294448479252964
96	ventilátor	masszív	TARG											0	0	0	0	0	26	26	26																																																											427.2438608855009	None	427.2438608855009	None	427.2438608855009	None	None	427.2438608855009	None	428.2543850373477	None	2	428.2543850373477	None	428.2543850373477	None	428.2543850373477	None				1.4616737254837062																																																																																																																																																																																	457887	21	2022_May_19_1437	encoding_smst	2021.01.02	52.294448479252964
51	sorrend	szabályos	FOIL											0	0	0	0	0	27	27	27																																																											430.2480150004558	None	430.2480150004558	None	430.2480150004558	None	None	430.2480150004558	None	431.25642057543155	None	2	431.25642057543155	None	431.25642057543155	None	431.25642057543155	None				1.765717495320132																																																																																																																																																																																	457887	21	2022_May_19_1437	encoding_smst	2021.01.02	52.294448479252964
48	költészet	mágikus	TARG											0	0	0	0	0	28	28	28																																																											433.24448227667017	None	433.24448227667017	None	433.24448227667017	None	None	433.24448227667017	None	434.25056743150344	None	2	434.25056743150344	None	434.25056743150344	None	434.25056743150344	None				1.4916951911582146																																																																																																																																																																																	457887	21	2022_May_19_1437	encoding_smst	2021.01.02	52.294448479252964
98	élettárs	passzív	FOIL											0	0	0	0	0	29	29	29																																																											436.250311784097	None	436.250311784097	None	436.250311784097	None	None	436.250311784097	None	437.2605295944377	None	2	437.2605295944377	None	437.2605295944377	None	437.2605295944377	None				1.7432460254931357																																																																																																																																																																																	457887	21	2022_May_19_1437	encoding_smst	2021.01.02	52.294448479252964
64	napsütés	felhõtlen	TARG											0	0	0	0	0	30	30	30																																																											439.2538065651024	None	439.2538065651024	None	439.2538065651024	None	None	439.2538065651024	None	440.2658126633032	None	2	440.2658126633032	None	440.2658126633032	None	440.2658126633032	None				1.4479402966971975																																																																																																																																																																																	457887	21	2022_May_19_1437	encoding_smst	2021.01.02	52.294448479252964
92	újságcikk	botrányos	TARG											0	0	0	0	0	31	31	31																																																											442.2605258623662	None	442.2605258623662	None	442.2605258623662	None	None	442.2605258623662	None	443.25993619387737	None	2	443.25993619387737	None	443.25993619387737	None	443.25993619387737	None				1.8001953743514605																																																																																																																																																																																	457887	21	2022_May_19_1437	encoding_smst	2021.01.02	52.294448479252964
21	frontember	lendületes	FOIL											0	0	0	0	0	32	32	32																																																											445.2527398125094	None	445.2527398125094	None	445.2527398125094	None	None	445.2527398125094	None	446.25377826348995	None	2	446.25377826348995	None	446.25377826348995	None	446.25377826348995	None				1.7173531722219195																																																																																																																																																																																	457887	21	2022_May_19_1437	encoding_smst	2021.01.02	52.294448479252964
44	kollégium	fõiskolai	TARG											0	0	0	0	0	33	33	33																																																											448.2498387430678	None	448.2498387430678	None	448.2498387430678	None	None	448.2498387430678	None	449.26352023376967	None	2	449.26352023376967	None	449.26352023376967	None	449.26352023376967	None				1.3202780025603715																																																																																																																																																																																	457887	21	2022_May_19_1437	encoding_smst	2021.01.02	52.294448479252964
23	étterem	elegáns	TARG											0	0	0	0	0	34	34	34																																																											451.2535027116537	None	451.2535027116537	None	451.2535027116537	None	None	451.2535027116537	None	452.2579305124236	None	2	452.2579305124236	None	452.2579305124236	None	452.2579305124236	None				1.0928012549702544																																																																																																																																																																																	457887	21	2022_May_19_1437	encoding_smst	2021.01.02	52.294448479252964
109	mozzanat	színészi	FOIL											0	0	0	0	0	35	35	35																																																											454.24837265803944	None	454.24837265803944	None	454.24837265803944	None	None	454.24837265803944	None	455.26916562530096	None	2	455.26916562530096	None	455.26916562530096	None	455.26916562530096	None				1.018567715131212																																																																																																																																																																																	457887	21	2022_May_19_1437	encoding_smst	2021.01.02	52.294448479252964
121	családfõ	becsületes	FOIL											0	0	0	0	0	36	36	36																																																											457.2534062996274	None	457.2534062996274	None	457.2534062996274	None	None	457.2534062996274	None	458.26362970808987	None	2	458.26362970808987	None	458.26362970808987	None	458.26362970808987	None				1.0850926457496826																																																																																																																																																																																	457887	21	2022_May_19_1437	encoding_smst	2021.01.02	52.294448479252964
7	aszfalt	hibátlan	TARG											0	0	0	0	0	37	37	37																																																											460.2539207045047	None	460.2539207045047	None	460.2539207045047	None	None	460.2539207045047	None	461.2539841498656	None	2	461.2539841498656	None	461.2539841498656	None	461.2539841498656	None				1.161679883400211																																																																																																																																																																																	457887	21	2022_May_19_1437	encoding_smst	2021.01.02	52.294448479252964
26	vallomás	következetes	FOIL											0	0	0	0	0	38	38	38																																																											463.24887057958404	None	463.24887057958404	None	463.24887057958404	None	None	463.24887057958404	None	464.26022760703927	None	2	464.26022760703927	None	464.26022760703927	None	464.26022760703927	None				1.1113742572488263																																																																																																																																																																																	457887	21	2022_May_19_1437	encoding_smst	2021.01.02	52.294448479252964
84	tananyag	iskolai	TARG											0	0	0	0	0	39	39	39																																																											466.2581566142035	None	466.2581566142035	None	466.2581566142035	None	None	466.2581566142035	None	467.25235292030266	None	2	467.25235292030266	None	467.25235292030266	None	467.25235292030266	None				0.9742704252130352																																																																																																																																																																																	457887	21	2022_May_19_1437	encoding_smst	2021.01.02	52.294448479252964
57	hadjárat	szerencsétlen	FOIL											0	0	0	0	0	40	40	40																																																											469.26083375888993	None	469.26083375888993	None	469.26083375888993	None	None	469.26083375888993	None	470.26408191164955	None	j	470.26408191164955	None	470.26408191164955	None	470.26408191164955	None				1.3453659707738552																																																																																																																																																																																	457887	21	2022_May_19_1437	encoding_smst	2021.01.02	52.294448479252964
116	hazugság	kisebbik	FOIL											0	0	0	0	0	41	41	41																																																											472.2684356928512	None	472.2684356928512	None	472.2684356928512	None	None	472.2684356928512	None	473.2636231769575	None	j	473.2636231769575	None	473.2636231769575	None	473.2636231769575	None				1.1873665392922703																																																																																																																																																																																	457887	21	2022_May_19_1437	encoding_smst	2021.01.02	52.294448479252964
60	mûanyag	felesleges	TARG											0	0	0	0	0	42	42	42																																																											475.26312121230876	None	475.26312121230876	None	475.26312121230876	None	None	475.26312121230876	None	476.25279268363374	None	j	476.25279268363374	None	476.25279268363374	None	476.25279268363374	None				1.5576466255879495																																																																																																																																																																																	457887	21	2022_May_19_1437	encoding_smst	2021.01.02	52.294448479252964
99	államférfi	diszkrét	FOIL											0	0	0	0	0	43	43	43																																																											478.25797654138296	None	478.25797654138296	None	478.25797654138296	None	None	478.25797654138296	None	479.265111654473	None	2	479.265111654473	None	479.265111654473	None	479.265111654473	None				1.5741921759326942																																																																																																																																																																																	457887	21	2022_May_19_1437	encoding_smst	2021.01.02	52.294448479252964
